partition,bvid,text,label
学习区,learn_3,终于把公式理解了哈哈#1043,
学习区,learn_4,学不会有点烦姐妹们#1840,
生活区,life_3,标题党无语确实#1184,0
生活区,life_5,这个视频太治愈了第89遍看#2417,1
生活区,life_2,这种分享很真实姐妹们#561,
学习区,learn_4,越学越焦虑打卡25#1577,
学习区,learn_1,讲得有点快跟不上救命#226,0
生活区,life_2,节奏太慢有点烦救命#732,
生活区,life_1,有点无聊看不下去救命#125,
学习区,learn_1,老师讲得很清楚终于懂了弹幕护体#351,
生活区,life_3,这种分享很真实同感#1037,
学习区,learn_1,老师讲得很清楚终于懂了打卡3#488,1
生活区,life_2,真的很放松救命#829,1
学习区,learn_5,笔记已经记好了三连了#2150,1
学习区,learn_4,终于把公式理解了救命#1846,1
生活区,life_1,看完心情变好了弹幕护体#463,
生活区,life_2,生活感满满很温暖姐妹们#887,1
学习区,learn_5,学会了感谢分享同感#2023,
生活区,life_5,剪辑有点乱确实#2265,
学习区,learn_2,这个公式太痛苦三连了#594,
生活区,life_4,感觉不太真实救命#1705,
生活区,life_3,内容有趣支持姐妹们#1413,1
学习区,learn_2,备考压力好大想哭打卡72#557,
学习区,learn_3,太难了完全听不懂弹幕护体#1191,
生活区,life_4,生活感满满很温暖救命#1676,
学习区,learn_3,例题很经典收获很多第70遍看#1040,
学习区,learn_3,讲得有点快跟不上期末人破防#1196,
学习区,learn_2,讲得有点快跟不上第95遍看#580,0
生活区,life_4,看完没什么收获打卡92#1935,
生活区,life_5,这种分享很真实弹幕护体#2030,
生活区,life_2,生活感满满很温暖确实#677,
学习区,learn_3,终于把公式理解了救命#1412,
学习区,learn_2,越学越焦虑确实#811,
学习区,learn_4,看到题目就迷茫确实#1754,
生活区,life_3,看完心情变好了三连了#1421,
生活区,life_3,节奏太慢有点烦姐妹们#1418,
生活区,life_3,这种分享很真实期末人破防#1389,
学习区,learn_4,这个方法太有用了收藏救命#1545,1
学习区,learn_4,备考压力好大想哭姐妹们#1749,
生活区,life_3,画面好看点赞哈哈#1435,
学习区,learn_4,讲得有点快跟不上打卡56#1996,0
生活区,life_1,感觉不太真实哈哈#117,
学习区,learn_3,讲得有点快跟不上哈哈#1122,0
学习区,learn_5,备考压力好大想哭救命#2484,0
学习区,learn_1,讲解细节很到位确实#72,
生活区,life_4,评论区吵起来了三连了#1846,
学习区,learn_5,老师讲得很清楚终于懂了打卡44#2178,
生活区,life_4,看着很舒服第51遍看#1797,0
生活区,life_5,体验一般第22遍看#2447,
学习区,learn_1,学不会有点烦确实#99,0
生活区,life_5,节奏太慢有点烦三连了#2498,
学习区,learn_1,这节课效率很高打卡6#491,
生活区,life_2,内容有趣支持救命#546,
生活区,life_5,体验一般哈哈#2404,
生活区,life_2,看完没什么收获弹幕护体#700,
学习区,learn_3,例题很经典收获很多救命#1091,
学习区,learn_5,终于把公式理解了确实#2460,
学习区,learn_3,这节课效率很高第43遍看#1207,
学习区,learn_4,这个知识点让我崩溃三连了#1658,0
学习区,learn_4,笔记已经记好了打卡59#1902,
学习区,learn_1,知识点总结很完整第34遍看#325,
学习区,learn_2,备考压力好大想哭姐妹们#949,0
生活区,life_2,真的很放松姐妹们#885,
学习区,learn_4,学不会有点烦哈哈#1519,0
学习区,learn_2,备考压力好大想哭三连了#547,
生活区,life_3,看着很舒服确实#1414,
学习区,learn_5,讲解细节很到位三连了#2154,1
生活区,life_5,生活感满满很温暖第64遍看#2101,
生活区,life_5,评论区吵起来了期末人破防#2259,0
生活区,life_4,剪辑有点乱同感#1972,
生活区,life_3,快乐就是这么简单打卡87#1154,
学习区,learn_4,这个公式太痛苦打卡57#1609,
学习区,learn_4,这个知识点让我崩溃弹幕护体#1530,
学习区,learn_2,讲解细节很到位同感#707,1
学习区,learn_3,备考压力好大想哭同感#1327,
学习区,learn_1,看到题目就迷茫同感#197,0
生活区,life_5,快乐就是这么简单弹幕护体#2227,1
学习区,learn_3,讲得有点快跟不上同感#1126,
学习区,learn_4,学不会有点烦同感#1992,0
生活区,life_4,快乐就是这么简单救命#1654,
生活区,life_2,好喜欢这种日常哈哈#787,
生活区,life_3,看着很舒服期末人破防#1388,
生活区,life_1,体验一般同感#429,
生活区,life_5,内容太水了没用姐妹们#2380,
学习区,learn_2,例题很经典收获很多期末人破防#714,
生活区,life_5,内容太水了没用第30遍看#2358,
学习区,learn_2,这个公式太痛苦三连了#548,1
生活区,life_2,这个视频太治愈了同感#959,1
生活区,life_5,节奏太慢有点烦确实#2065,
生活区,life_3,看完心情变好了哈哈#1074,
学习区,learn_5,例题很经典收获很多第53遍看#2284,
学习区,learn_1,知识点总结很完整弹幕护体#274,
生活区,life_3,生活感满满很温暖姐妹们#1380,
生活区,life_2,有点无聊看不下去同感#929,0
生活区,life_5,这种分享很真实姐妹们#2250,
生活区,life_4,真的很放松三连了#1952,
生活区,life_2,这种分享很真实姐妹们#517,
生活区,life_4,看完心情变好了期末人破防#1802,
学习区,learn_1,复习效率太低了弹幕护体#168,0
生活区,life_3,节奏太慢有点烦打卡52#1022,
生活区,life_2,好喜欢这种日常打卡18#503,
生活区,life_4,内容太水了没用弹幕护体#1564,
生活区,life_3,看完心情变好了三连了#1088,1
学习区,learn_1,这个知识点让我崩溃打卡96#193,0
生活区,life_5,生活感满满很温暖同感#2110,
学习区,learn_3,这个知识点让我崩溃确实#1081,
学习区,learn_3,讲得有点快跟不上打卡73#1140,
学习区,learn_3,这个公式太痛苦姐妹们#1347,0
学习区,learn_2,备考压力好大想哭三连了#831,
学习区,learn_2,学不会有点烦期末人破防#951,
生活区,life_3,画面好看点赞期末人破防#1142,
学习区,learn_4,这节课效率很高哈哈#1873,
生活区,life_4,这个视频太治愈了同感#1541,
生活区,life_1,剪辑有点乱期末人破防#285,
学习区,learn_4,太难了完全听不懂哈哈#1830,
学习区,learn_3,这节课效率很高哈哈#1496,
学习区,learn_5,讲得有点快跟不上确实#2476,
学习区,learn_1,讲得有点快跟不上期末人破防#359,
生活区,life_2,看着很舒服确实#586,
学习区,learn_3,老师讲得很清楚终于懂了打卡88#1446,
生活区,life_2,生活感满满很温暖姐妹们#672,
学习区,learn_1,这个知识点让我崩溃第46遍看#46,0
学习区,learn_5,复习效率太低了期末人破防#2040,0
生活区,life_3,内容有趣支持三连了#1483,
生活区,life_3,感觉不太真实姐妹们#1449,
学习区,learn_4,作业好多真的累第79遍看#1631,0
学习区,learn_2,讲解细节很到位第47遍看#629,
学习区,learn_3,学会了感谢分享弹幕护体#1268,
学习区,learn_2,看到题目就迷茫打卡25#898,
生活区,life_2,评论区吵起来了期末人破防#995,
生活区,life_1,生活感满满很温暖第20遍看#214,1
学习区,learn_5,例题很经典收获很多第50遍看#2378,
学习区,learn_1,看到题目就迷茫确实#326,
学习区,learn_3,例题很经典收获很多救命#1333,
学习区,learn_5,看到题目就迷茫弹幕护体#2403,
生活区,life_3,快乐就是这么简单弹幕护体#1200,
学习区,learn_3,复习效率太低了打卡66#1424,
生活区,life_4,看完心情变好了同感#1523,
生活区,life_4,内容有趣支持确实#1733,
学习区,learn_2,这个方法太有用了收藏确实#963,
生活区,life_5,好喜欢这种日常哈哈#2296,
学习区,learn_1,思路很清晰适合复习弹幕护体#399,
生活区,life_4,这种分享很真实确实#1888,1
生活区,life_2,看着很舒服弹幕护体#679,
生活区,life_5,画面好看点赞确实#2128,
学习区,learn_5,这个公式太痛苦三连了#2250,
生活区,life_3,看完心情变好了第33遍看#1294,
学习区,learn_3,这个知识点让我崩溃第29遍看#1484,
生活区,life_4,快乐就是这么简单弹幕护体#1612,1
学习区,learn_2,学会了感谢分享打卡81#566,
生活区,life_3,内容太水了没用哈哈#1140,0
生活区,life_4,看着很舒服同感#1647,
学习区,learn_1,越学越焦虑打卡37#231,
学习区,learn_3,越学越焦虑救命#1051,
学习区,learn_1,知识点总结很完整姐妹们#84,1
学习区,learn_2,思路很清晰适合复习同感#777,
生活区,life_2,节奏太慢有点烦姐妹们#863,
学习区,learn_4,知识点总结很完整第28遍看#1774,1
生活区,life_3,快乐就是这么简单救命#1196,
生活区,life_5,这个视频太治愈了哈哈#2027,
生活区,life_1,快乐就是这么简单哈哈#37,
生活区,life_1,看完没什么收获哈哈#144,0
学习区,learn_1,笔记已经记好了弹幕护体#281,
生活区,life_3,这种分享很真实同感#1344,
学习区,learn_4,作业好多真的累救命#1977,
生活区,life_1,内容有趣支持姐妹们#263,
生活区,life_2,快乐就是这么简单确实#611,
生活区,life_3,画面好看点赞弹幕护体#1224,
学习区,learn_2,知识点总结很完整同感#770,
学习区,learn_5,讲得有点快跟不上三连了#2010,0
学习区,learn_2,知识点总结很完整弹幕护体#679,1
学习区,learn_2,作业好多真的累打卡75#754,
生活区,life_4,生活感满满很温暖第14遍看#1954,
学习区,learn_5,知识点总结很完整同感#2065,
生活区,life_3,好喜欢这种日常姐妹们#1390,
学习区,learn_2,这节课效率很高同感#711,
生活区,life_3,标题党无语同感#1493,0
学习区,learn_1,越学越焦虑姐妹们#316,
生活区,life_2,感觉不太真实弹幕护体#612,
学习区,learn_1,这节课效率很高姐妹们#223,
生活区,life_4,好喜欢这种日常确实#1516,
生活区,life_1,画面好看点赞救命#375,
生活区,life_2,节奏太慢有点烦救命#962,0
学习区,learn_2,思路很清晰适合复习期末人破防#802,1
生活区,life_4,内容有趣支持三连了#1915,1
生活区,life_2,看完心情变好了哈哈#643,
生活区,life_3,这种分享很真实弹幕护体#1379,
学习区,learn_5,老师讲得很清楚终于懂了弹幕护体#2095,
生活区,life_5,画面好看点赞三连了#2229,
生活区,life_1,这种分享很真实第88遍看#379,
生活区,life_1,快乐就是这么简单三连了#118,1
生活区,life_4,生活感满满很温暖哈哈#1595,1
学习区,learn_1,学不会有点烦姐妹们#258,
生活区,life_4,这种分享很真实弹幕护体#1525,
生活区,life_5,内容有趣支持哈哈#2272,
生活区,life_3,看完心情变好了弹幕护体#1419,1
生活区,life_3,内容太水了没用期末人破防#1010,
学习区,learn_5,这个知识点让我崩溃打卡63#2488,0
学习区,learn_4,例题很经典收获很多第58遍看#1707,
生活区,life_2,体验一般三连了#571,
生活区,life_2,快乐就是这么简单第94遍看#676,
生活区,life_1,内容有趣支持哈哈#311,
学习区,learn_5,这个知识点让我崩溃姐妹们#2459,
学习区,learn_1,讲解细节很到位哈哈#86,
生活区,life_2,这个视频太治愈了期末人破防#801,1
生活区,life_1,这种分享很真实期末人破防#428,1
生活区,life_2,内容有趣支持确实#956,
学习区,learn_2,学会了感谢分享打卡4#974,
生活区,life_3,画面好看点赞三连了#1207,
学习区,learn_5,备考压力好大想哭哈哈#2076,
学习区,learn_2,这节课效率很高哈哈#549,1
学习区,learn_2,讲解细节很到位期末人破防#584,
学习区,learn_4,笔记已经记好了打卡66#1521,
学习区,learn_4,作业好多真的累期末人破防#1696,
学习区,learn_2,这个知识点让我崩溃打卡21#991,
学习区,learn_5,讲得有点快跟不上期末人破防#2423,0
学习区,learn_1,老师讲得很清楚终于懂了救命#254,1
学习区,learn_1,这个方法太有用了收藏同感#132,
生活区,life_5,这个视频太治愈了三连了#2495,
学习区,learn_4,学不会有点烦哈哈#1564,
学习区,learn_2,学不会有点烦姐妹们#791,
生活区,life_4,看完心情变好了打卡96#1939,
学习区,learn_4,太难了完全听不懂哈哈#1714,0
学习区,learn_5,看到题目就迷茫哈哈#2481,
生活区,life_2,剪辑有点乱确实#826,
学习区,learn_4,这个知识点让我崩溃哈哈#1981,
生活区,life_1,好喜欢这种日常弹幕护体#11,
学习区,learn_2,这个方法太有用了收藏打卡9#591,1
学习区,learn_3,学不会有点烦救命#1182,
生活区,life_4,快乐就是这么简单哈哈#1556,
学习区,learn_2,看到题目就迷茫打卡10#883,
生活区,life_4,画面好看点赞同感#1632,
学习区,learn_1,思路很清晰适合复习三连了#4,
学习区,learn_4,老师讲得很清楚终于懂了哈哈#1542,
学习区,learn_3,老师讲得很清楚终于懂了姐妹们#1275,
生活区,life_3,评论区吵起来了第52遍看#1216,
学习区,learn_4,备考压力好大想哭救命#1849,
学习区,learn_2,讲解细节很到位打卡95#871,
生活区,life_2,这个视频太治愈了三连了#842,
生活区,life_1,有点尴尬期末人破防#376,
生活区,life_5,有点无聊看不下去第92遍看#2226,
学习区,learn_4,这节课效率很高弹幕护体#1794,
生活区,life_2,内容有趣支持期末人破防#717,
生活区,life_4,快乐就是这么简单姐妹们#1785,
生活区,life_2,这种分享很真实打卡56#735,
生活区,life_4,生活感满满很温暖第52遍看#1992,
生活区,life_2,这种分享很真实同感#558,
生活区,life_1,剪辑有点乱救命#166,
学习区,learn_2,备考压力好大想哭救命#957,1
生活区,life_4,内容有趣支持第52遍看#1507,
生活区,life_1,这种分享很真实哈哈#243,
学习区,learn_4,讲得有点快跟不上确实#1857,0
学习区,learn_3,老师讲得很清楚终于懂了姐妹们#1349,1
生活区,life_5,快乐就是这么简单哈哈#2009,
学习区,learn_5,这个方法太有用了收藏同感#2086,
学习区,learn_1,思路很清晰适合复习救命#33,
生活区,life_5,节奏太慢有点烦三连了#2214,
学习区,learn_2,备考压力好大想哭确实#850,
生活区,life_4,看完没什么收获确实#1756,
学习区,learn_1,这个公式太痛苦救命#343,
生活区,life_4,有点尴尬同感#1956,
生活区,life_4,快乐就是这么简单哈哈#1607,
学习区,learn_2,这个方法太有用了收藏弹幕护体#916,
生活区,life_2,这种分享很真实期末人破防#932,
学习区,learn_2,越学越焦虑哈哈#669,0
生活区,life_2,内容有趣支持确实#746,
学习区,learn_4,终于把公式理解了哈哈#1686,
学习区,learn_3,讲得有点快跟不上同感#1142,
生活区,life_5,看完心情变好了期末人破防#2199,
